transaction_id,merchant_id,timestamp,amount,device_id,device_is_known,ip_country_match,label
TXN101674,8,2026-08-07 06:32:57.243043,382.24,482,False,True,0
TXN102106,9,2026-08-07 06:42:39.252963,459.09,407,True,True,0
TXN101697,1,2026-08-07 06:50:11.993017,369.82,641,True,True,0
TXN102114,8,2026-08-07 06:50:47.309855,327.09,320,True,True,0
TXN100863,9,2026-08-07 06:59:21.782825,172.52,422,True,True,0
TXN102028,6,2026-08-07 07:22:21.820917,563.79,744,True,True,0
TXN101430,5,2026-08-07 08:12:49.654199,992.1,225,True,True,0
TXN100389,1,2026-08-07 08:16:38.267656,258.85,278,True,True,0
TXN100983,7,2026-08-07 08:18:33.178690,2779.73,624,True,True,0
TXN100995,7,2026-08-07 08:29:09.143921,3212.62,18,True,True,0
TXN102290,4,2026-08-07 08:37:26.094675,565.5,532,True,True,0
TXN102414,4,2026-08-07 08:39:51.247391,999.96,41,True,True,0
TXN102917,11,2026-08-07 08:53:00.883978,302.09,481,True,True,0
TXN100092,10,2026-08-07 09:02:06.050405,461.1,220,True,True,0
TXN100371,7,2026-08-07 09:07:45.982972,1090.14,586,True,True,0
TXN101374,10,2026-08-07 09:21:11.183736,1809.56,303,True,True,0
TXN101352,5,2026-08-07 09:35:12.964524,1624.45,259,True,True,0
TXN103265,7,2026-08-07 09:35:25.216588,2163.38,252,True,True,0
TXN102565,5,2026-08-07 09:50:35.519283,420.21,49,True,True,0
TXN100242,1,2026-08-07 09:53:40.066161,319.96,706,True,True,0
TXN103475,2,2026-08-07 10:00:43.471468,1313.14,532,True,True,0
TXN100606,3,2026-08-07 11:12:31.508136,3267.58,297,True,True,0
TXN101441,6,2026-08-07 11:13:27.836544,931.28,409,True,True,0
TXN101654,1,2026-08-07 11:22:18.088688,365.74,120,True,True,0
TXN101559,10,2026-08-07 11:50:55.047208,669.41,322,True,True,0
TXN103858,3,2026-08-07 11:53:28.854235,872.73,121,True,True,0
TXN100422,9,2026-08-07 12:00:33.535315,517.85,59,False,True,0
TXN102333,9,2026-08-07 12:05:02.084077,204.11,275,True,True,0
TXN103908,2,2026-08-07 12:14:25.559845,1198.24,73,True,True,0
TXN100657,7,2026-08-07 12:27:59.079862,748.68,555,True,True,0
TXN101927,1,2026-08-07 12:30:14.540481,272.88,301,True,True,0
TXN101721,8,2026-08-07 12:33:31.724878,410.91,313,True,True,0
TXN101499,10,2026-08-07 12:48:55.654182,1378.81,254,True,True,0
TXN100216,0,2026-08-07 12:59:15.405209,1097.62,313,True,False,0
TXN100551,4,2026-08-07 13:02:56.893902,819.98,55,True,True,0
TXN104027,5,2026-08-07 13:09:42.518559,856.8,796,True,False,0
TXN101594,8,2026-08-07 13:11:25.146794,485.52,505,True,True,0
TXN103448,7,2026-08-07 13:17:31.627126,1307.2,7,True,True,0
TXN103175,6,2026-08-07 13:30:37.358662,1558.7,183,False,True,0
TXN103073,9,2026-08-07 13:38:37.639568,253.42,240,True,True,0
TXN103709,10,2026-08-07 13:42:50.599336,2459.16,464,True,True,0
TXN102657,3,2026-08-07 13:44:21.569437,1553.7,695,True,True,0
TXN101294,11,2026-08-07 13:47:23.960535,772.25,587,True,True,0
TXN100806,6,2026-08-07 14:01:27.382510,726.63,216,True,True,0
TXN103040,4,2026-08-07 14:09:43.775621,547.19,156,True,True,0
TXN102064,7,2026-08-07 14:10:30.356954,1093.34,598,True,True,0
TXN100990,4,2026-08-07 14:39:08.335755,465.87,199,True,True,0
TXN103901,11,2026-08-07 14:43:48.813464,476.96,43,True,True,0
TXN102967,2,2026-08-07 14:59:50.576673,2298.27,498,True,True,0
TXN101742,5,2026-08-07 15:17:20.804725,1096.93,212,True,True,0
TXN103360,11,2026-08-07 15:21:13.133750,519.66,726,True,True,0
TXN100741,9,2026-08-07 15:37:43.494885,803.34,343,True,True,0
TXN103494,11,2026-08-07 15:51:01.822779,363.17,668,True,False,0
TXN100202,5,2026-08-07 15:53:40.012155,910.12,26,True,True,0
TXN101888,0,2026-08-07 16:01:59.275066,889.23,118,True,True,0
TXN101773,4,2026-08-07 16:21:47.111504,701.86,380,True,True,0
TXN103507,9,2026-08-07 16:34:32.124480,155.06,512,True,True,0
TXN102668,0,2026-08-07 16:51:57.959688,355.62,456,True,True,0
TXN104041,7,2026-08-07 16:58:22.177859,1563.2,545,True,True,0
TXN103077,9,2026-08-07 17:08:36.766953,265.96,625,True,True,0
TXN100467,7,2026-08-07 17:18:12.542236,2014.16,466,True,True,0
TXN100805,9,2026-08-07 18:00:10.110978,134.82,47,False,True,0
TXN101899,4,2026-08-07 18:02:54.327726,730.21,75,True,True,0
TXN102433,3,2026-08-07 18:08:20.556896,1797.27,765,True,True,0
TXN103763,7,2026-08-07 18:21:02.597810,1465.6,10,True,True,0
TXN101946,1,2026-08-07 18:30:32.564991,361.31,143,True,True,0
TXN103781,2,2026-08-07 18:31:07.388493,1988.17,575,True,True,0
TXN100793,9,2026-08-07 18:32:03.857775,285.98,783,False,True,0
TXN101908,0,2026-08-07 18:41:50.855764,2551.96,474,True,True,0
TXN101731,10,2026-08-07 18:45:46.752591,301.43,36,True,True,0
TXN102510,2,2026-08-07 18:54:22.821549,1473.19,770,True,True,0
TXN103936,6,2026-08-07 18:57:37.000751,992.77,96,True,True,0
TXN102434,5,2026-08-07 19:02:25.441181,788.88,251,True,True,0
TXN101228,1,2026-08-07 19:06:51.093044,419.26,685,True,True,0
TXN103979,1,2026-08-07 19:19:54.860185,468.62,108,False,True,0
TXN104125,6,2026-08-07 19:25:29.024982,935.77,405,False,True,0
TXN103222,9,2026-08-07 19:29:54.737617,231.12,645,False,True,0
TXN101399,3,2026-08-07 19:36:01.321530,2037.63,567,True,True,0
TXN101771,4,2026-08-07 19:37:31.426122,1098.98,701,True,True,0
TXN101829,11,2026-08-07 19:54:20.843115,972.87,59,True,True,0
TXN102229,11,2026-08-07 20:08:23.604938,737.96,75,True,True,0
TXN102829,1,2026-08-07 20:15:06.519381,207.28,293,True,True,0
TXN101619,11,2026-08-07 20:37:22.674466,420.49,792,True,True,0
TXN103378,10,2026-08-07 20:47:38.089291,673.07,622,True,True,0
TXN102644,5,2026-08-07 21:17:29.671793,1334.86,566,True,True,0
TXN102377,1,2026-08-07 21:30:48.608735,311.98,185,True,True,0
TXN100097,8,2026-08-07 21:31:04.059417,928.58,784,True,True,0
TXN100645,3,2026-08-07 21:34:24.017786,1553.86,286,True,True,0
TXN101461,3,2026-08-07 21:47:43.888043,1931.74,473,True,True,0
TXN103576,7,2026-08-07 21:55:25.520568,702.69,426,True,True,0
TXN100904,5,2026-08-07 21:58:40.044342,996.73,567,False,True,0
TXN103598,3,2026-08-07 22:03:31.389205,1838.88,246,True,True,0
TXN103748,11,2026-08-07 22:08:38.360528,1105.66,20,True,True,0
TXN101876,2,2026-08-07 22:21:19.369981,1055.45,629,True,True,0
TXN102680,1,2026-08-07 22:27:38.751201,360.59,618,True,True,0
TXN103005,4,2026-08-07 22:33:50.097260,648.06,415,True,True,0
TXN101510,4,2026-08-07 22:45:59.275182,318.65,281,True,True,0
TXN100434,5,2026-08-07 23:35:54.488907,1875.55,92,True,False,0
TXN101357,1,2026-08-07 23:43:08.219769,541.13,55,True,True,0
TXN101378,6,2026-08-07 23:54:48.982678,845.94,226,True,True,0
TXN102667,11,2026-08-08 00:14:19.759032,2180.74,590,True,True,0
TXN100034,10,2026-08-08 00:14:37.698287,1495.3,275,True,True,0
TXN103418,1,2026-08-08 00:16:59.229178,645.47,544,True,True,0
TXN101040,8,2026-08-08 00:17:35.806572,495.42,269,True,True,0
TXN101422,7,2026-08-08 00:31:50.519553,2035.26,377,True,True,0
TXN103896,6,2026-08-08 00:36:09.119166,505.64,215,True,True,0
TXN104184,0,2026-08-08 00:43:24.071321,1230.03,5,True,True,0
TXN102276,2,2026-08-08 00:49:17.127449,2153.35,159,True,True,0
TXN102716,5,2026-08-08 00:56:42.117087,1871.25,646,True,True,0
TXN100181,1,2026-08-08 00:58:08.793619,144.09,612,True,True,0
TXN103756,7,2026-08-08 01:02:56.236678,916.87,304,False,True,0
TXN101225,11,2026-08-08 01:06:38.521879,637.74,429,False,True,0
TXN101805,0,2026-08-08 01:15:58.677668,1099.92,400,True,True,0
TXN103474,3,2026-08-08 01:18:55.010992,869.32,52,True,True,0
TXN102997,4,2026-08-08 01:29:39.745210,505.16,533,False,True,0
TXN103655,5,2026-08-08 01:49:12.116770,1093.2,17,True,True,0
TXN103030,8,2026-08-08 01:54:27.391015,426.96,76,False,True,0
TXN101099,5,2026-08-08 02:04:07.841956,733.84,524,False,True,0
TXN100650,5,2026-08-08 02:14:26.061767,1047.85,140,True,True,0
TXN100963,2,2026-08-08 02:16:55.430740,807.07,260,True,True,0
TXN103415,4,2026-08-08 02:37:11.264296,1150.98,26,True,True,0
TXN103978,6,2026-08-08 02:52:46.921902,520.51,244,True,True,0
TXN100794,5,2026-08-08 02:57:25.616382,649.25,576,False,True,0
TXN103939,6,2026-08-08 03:12:51.418219,229.12,331,True,True,0
TXN103273,4,2026-08-08 03:44:09.609920,963.48,247,True,True,0
TXN101512,8,2026-08-08 04:07:11.793368,531.71,685,True,True,0
TXN101127,7,2026-08-08 04:21:10.398585,1860.76,599,True,True,0
TXN103200,11,2026-08-08 04:36:39.445659,674.53,261,True,True,0
TXN103515,11,2026-08-08 04:55:27.257162,862.86,408,True,True,0
TXN101646,4,2026-08-08 05:03:11.529111,1149.59,253,False,True,0
TXN103362,0,2026-08-08 05:36:50.195872,1145.6,428,True,True,0
TXN102949,6,2026-08-08 05:39:03.880664,1215.56,595,True,True,0
TXN103642,11,2026-08-08 05:48:35.770722,881.71,456,True,True,0
TXN102304,10,2026-08-08 06:08:53.301061,998.65,713,True,True,0
TXN102049,7,2026-08-08 06:11:14.911726,1189.51,772,True,True,0
TXN102884,4,2026-08-08 06:16:46.352252,1255.34,245,True,True,0
TXN101804,1,2026-08-08 06:22:10.834049,421.13,8,True,True,0
TXN101737,1,2026-08-08 06:58:18.709447,284.63,548,True,True,0
TXN101736,6,2026-08-08 07:05:32.744467,701.2,644,True,True,0
TXN100966,7,2026-08-08 07:41:06.675370,2372.13,745,True,True,0
TXN102483,3,2026-08-08 07:44:48.836978,1706.4,572,True,True,0
TXN100432,9,2026-08-08 07:54:56.216327,113.23,83,True,True,0
TXN103816,5,2026-08-08 07:57:59.996273,845.24,62,True,True,0
TXN100625,2,2026-08-08 08:01:45.842944,648.16,247,True,True,0
TXN100274,5,2026-08-08 08:05:16.071962,1544.86,677,True,True,0
TXN100430,1,2026-08-08 08:20:39.443071,959.9,739,True,True,0
TXN103357,10,2026-08-08 08:29:49.295365,632.17,392,True,True,0
TXN104170,4,2026-08-08 08:33:21.559052,730.86,116,True,True,0
TXN103405,4,2026-08-08 08:41:09.054867,709.45,146,True,True,0
TXN102470,10,2026-08-08 08:47:05.343008,830.06,100,True,True,0
TXN103695,7,2026-08-08 08:59:48.951047,5950.54,435,True,True,0
TXN100018,10,2026-08-08 09:01:19.057369,748.12,459,True,True,0
TXN102534,9,2026-08-08 09:24:49.182601,872.13,77,True,True,0
TXN102732,11,2026-08-08 09:39:36.304555,1085.27,190,True,True,0
TXN103206,11,2026-08-08 09:43:04.497969,1237.28,217,True,True,0
TXN103458,10,2026-08-08 09:45:35.444060,1056.55,479,True,True,0
TXN103156,9,2026-08-08 09:48:43.880078,126.1,625,True,True,0
TXN102001,0,2026-08-08 09:54:27.115561,722.1,309,True,True,0
TXN101287,2,2026-08-08 09:55:18.880349,1857.01,537,True,True,0
TXN102575,3,2026-08-08 10:04:39.693422,3406.96,184,True,True,0
TXN103043,6,2026-08-08 10:25:47.045961,895.28,54,True,True,0
TXN100847,0,2026-08-08 10:30:16.955455,1089.7,1,True,True,0
TXN103039,2,2026-08-08 10:40:21.728078,1251.59,48,True,False,0
TXN103898,3,2026-08-08 11:04:16.777536,1540.93,252,True,True,0
TXN101267,4,2026-08-08 11:18:58.536042,320.63,512,True,True,0
TXN100420,11,2026-08-08 11:20:41.014657,671.38,214,True,True,0
TXN101589,0,2026-08-08 11:21:43.410734,1489.01,561,True,True,0
TXN100258,2,2026-08-08 11:24:15.121142,1236.14,189,True,True,0
TXN102491,3,2026-08-08 11:25:30.557931,1907.73,601,True,True,0
TXN101635,6,2026-08-08 11:47:17.659792,994.2,708,True,True,0
TXN101370,10,2026-08-08 11:52:08.302948,899.14,25,True,True,0
TXN103111,9,2026-08-08 12:06:41.580258,976.06,295,True,True,0
TXN100711,6,2026-08-08 12:21:59.993830,1346.32,745,False,True,0
TXN101572,8,2026-08-08 12:22:02.041516,945.08,180,True,True,0
TXN102081,1,2026-08-08 12:27:10.669604,333.17,732,True,True,0
TXN101268,11,2026-08-08 12:33:21.925015,582.75,561,True,True,0
TXN102329,1,2026-08-08 12:34:57.284068,177.78,603,True,True,0
TXN103673,0,2026-08-08 12:40:41.309368,447.36,591,True,True,0
TXN101511,2,2026-08-08 12:58:10.130094,1456.38,337,True,True,0
TXN100692,11,2026-08-08 13:13:08.359944,839.05,383,False,True,0
TXN102180,8,2026-08-08 13:25:05.162822,477.99,386,True,True,0
TXN101012,2,2026-08-08 13:30:41.320933,518.64,688,True,True,0
TXN104044,4,2026-08-08 13:33:29.298186,573.94,127,True,True,0
TXN100617,3,2026-08-08 13:36:28.680268,2621.84,413,True,True,0
TXN100125,6,2026-08-08 13:51:17.588224,1465.9,453,True,True,0
TXN104038,3,2026-08-08 13:54:21.580929,3808.43,733,True,True,0
TXN101598,10,2026-08-08 14:01:27.844423,808.93,438,True,True,0
TXN102359,2,2026-08-08 14:21:04.751436,743.93,521,True,True,0
TXN104010,4,2026-08-08 14:30:23.279733,225.14,66,False,True,0
TXN100588,10,2026-08-08 14:33:13.131478,457.11,608,True,True,0
TXN100504,3,2026-08-08 14:37:51.196878,2015.24,739,True,True,0
TXN103843,3,2026-08-08 14:40:08.822505,2280.45,718,True,True,0
TXN103874,7,2026-08-08 14:56:56.369540,2419.09,796,True,True,0
TXN103837,7,2026-08-08 15:16:14.371877,1643.44,241,True,True,0
TXN100170,1,2026-08-08 15:27:12.688695,188.58,697,True,True,0
TXN103454,9,2026-08-08 15:27:37.667075,206.84,135,True,True,0
TXN102782,9,2026-08-08 15:33:01.015885,464.53,126,True,True,0
TXN103333,10,2026-08-08 15:42:29.793300,286.23,344,True,True,0
TXN101024,9,2026-08-08 15:47:53.720079,550.27,372,True,True,0
TXN101397,7,2026-08-08 15:50:22.229360,923.44,776,True,True,0
TXN103187,4,2026-08-08 15:54:52.238635,1934.94,250,True,True,0
TXN103300,7,2026-08-08 16:21:53.167866,4831.87,239,True,True,0
TXN103022,4,2026-08-08 16:25:17.158139,570.26,679,True,True,0
TXN100192,7,2026-08-08 16:29:06.970461,2016.18,329,False,True,0
TXN103947,4,2026-08-08 16:31:28.820241,1205.6,467,True,True,0
TXN100052,4,2026-08-08 16:35:19.012511,868.56,651,True,True,0
TXN101788,5,2026-08-08 16:45:53.183863,851.1,485,True,True,0
TXN102824,7,2026-08-08 17:08:37.496697,3214.04,776,True,True,0
TXN101387,3,2026-08-08 17:14:30.308807,4205.92,163,False,True,0
TXN100672,7,2026-08-08 17:14:53.841395,1584.53,206,True,True,0
TXN101519,5,2026-08-08 17:16:10.890770,1182.3,359,True,True,0
TXN100448,6,2026-08-08 17:28:00.012739,1524.79,647,True,True,0
TXN100133,6,2026-08-08 17:34:24.116980,915.62,532,True,True,0
TXN103762,6,2026-08-08 17:59:13.285410,3609.6,200,True,True,0
TXN102771,0,2026-08-08 19:06:15.326585,398.16,258,True,True,0
TXN103364,1,2026-08-08 19:17:42.701963,997.48,87,True,True,0
TXN101307,2,2026-08-08 19:45:58.845516,587.15,327,True,True,0
TXN101363,2,2026-08-08 19:47:31.011656,3141.5,101,True,True,0
TXN101863,4,2026-08-08 19:54:02.959904,401.8,512,True,True,0
TXN100605,6,2026-08-08 19:59:56.343006,1440.44,752,False,True,0
TXN102353,5,2026-08-08 20:05:53.654223,1217.12,125,True,True,0
TXN102962,11,2026-08-08 20:09:59.504936,652.91,740,True,True,0
TXN102151,3,2026-08-08 20:31:34.420860,2917.77,639,True,False,0
TXN103025,7,2026-08-08 20:55:51.406389,2075.49,172,True,True,0
TXN102479,1,2026-08-08 20:57:27.671558,421.52,12,True,False,0
TXN103059,3,2026-08-08 20:57:37.483094,1234.7,744,True,True,0
TXN103951,2,2026-08-08 21:04:00.265426,2052.58,201,True,True,0
TXN102109,3,2026-08-08 21:06:03.226244,932.96,784,True,True,0
TXN102720,7,2026-08-08 21:11:29.188189,818.32,329,True,True,0
TXN102135,8,2026-08-08 21:13:32.853424,323.28,226,True,True,0
TXN100040,1,2026-08-08 21:25:22.700953,246.03,495,True,True,0
TXN101154,3,2026-08-08 21:43:50.409922,2629.98,736,True,True,0
TXN102876,7,2026-08-08 21:52:24.710682,1373.07,418,True,True,0
TXN103487,11,2026-08-08 21:59:23.179521,940.83,441,True,True,0
TXN100975,2,2026-08-08 22:10:07.553531,2307.09,195,False,True,0
TXN103301,3,2026-08-08 22:19:18.104366,1210.52,518,True,True,0
TXN101651,0,2026-08-08 22:22:11.358410,1601.66,273,True,True,0
TXN103900,6,2026-08-08 23:04:42.472107,1877.79,93,True,True,0
TXN101831,11,2026-08-08 23:10:24.510710,358.68,324,True,True,0
TXN103340,6,2026-08-08 23:15:30.878140,1817.19,16,True,True,0
TXN102986,8,2026-08-08 23:43:24.419679,521.75,127,True,True,0
TXN104043,1,2026-08-08 23:50:33.149424,610.34,170,True,True,0
TXN100565,2,2026-08-08 23:57:35.257573,1285.58,699,False,True,0
TXN101720,1,2026-08-09 00:04:44.865336,173.07,342,True,True,0
TXN102767,11,2026-08-09 00:06:55.084353,412.71,196,False,True,0
TXN103140,5,2026-08-09 00:12:56.312712,900.76,31,True,True,0
TXN101708,2,2026-08-09 00:25:14.595006,1614.75,403,True,True,0
TXN103944,1,2026-08-09 00:29:27.083320,390.33,715,True,True,0
TXN102467,8,2026-08-09 00:37:15.942079,1188.2,320,True,True,0
TXN103424,7,2026-08-09 00:41:27.227276,1242.1,45,True,True,0
TXN103447,6,2026-08-09 01:16:34.983352,471.84,151,True,True,0
TXN102261,11,2026-08-09 01:25:53.310332,1198.75,63,True,True,0
TXN100760,2,2026-08-09 01:54:26.673696,1159.51,771,True,True,0
TXN102432,1,2026-08-09 02:03:54.946924,108.35,147,True,True,0
TXN103521,3,2026-08-09 02:17:16.994963,1201.9,66,True,True,0
TXN101732,8,2026-08-09 02:19:07.140104,285.82,432,True,True,0
TXN100865,8,2026-08-09 02:29:20.589044,333.63,498,True,True,0
TXN102137,0,2026-08-09 02:37:15.420398,1428.71,113,True,True,0
TXN100115,6,2026-08-09 02:42:39.374463,2944.65,47,False,True,0
TXN101431,2,2026-08-09 02:54:16.041242,2029.67,759,True,True,0
TXN101219,5,2026-08-09 03:09:45.154268,699.57,608,True,True,0
TXN100209,9,2026-08-09 03:34:53.274958,361.1,596,True,True,0
TXN103809,7,2026-08-09 03:37:21.118969,940.04,701,True,True,0
TXN102357,2,2026-08-09 03:41:13.517069,603.67,166,True,True,0
TXN100546,5,2026-08-09 04:08:24.685336,1529.32,9,True,True,0
TXN102221,1,2026-08-09 04:16:31.926186,222.39,434,True,True,0
TXN101680,11,2026-08-09 04:26:15.507991,591.79,144,True,True,0
TXN103290,4,2026-08-09 04:27:26.165197,1270.41,236,True,True,0
TXN100601,9,2026-08-09 04:35:51.837265,277.53,322,False,True,0
TXN100238,3,2026-08-09 04:44:18.965399,1282.37,326,True,True,0
TXN103782,1,2026-08-09 04:45:16.612010,654.95,131,True,True,0
TXN104118,2,2026-08-09 04:56:37.779419,1015.68,777,True,False,0
TXN102258,0,2026-08-09 05:24:21.749036,1155.69,23,True,True,0
TXN100500,1,2026-08-09 05:39:21.114259,198.49,420,True,True,0
TXN101060,9,2026-08-09 06:17:41.620857,447.65,659,False,True,0
TXN100333,9,2026-08-09 06:22:56.818161,245.58,575,True,True,0
TXN100185,5,2026-08-09 06:34:50.605473,603.31,532,True,True,0
TXN101446,11,2026-08-09 06:46:35.819263,354.1,741,True,True,0
TXN102886,11,2026-08-09 06:57:59.866189,469.46,318,True,True,0
TXN101666,9,2026-08-09 06:59:24.600621,481.25,32,True,True,0
TXN104058,2,2026-08-09 07:02:02.781166,1076.75,54,True,True,0
TXN100964,11,2026-08-09 07:26:01.432145,814.83,520,True,True,0
TXN100922,5,2026-08-09 07:27:27.726042,2238.86,311,True,True,0
TXN101336,7,2026-08-09 07:32:28.913711,2692.12,600,True,True,0
TXN101685,6,2026-08-09 07:33:28.645540,885.51,219,True,True,0
TXN101531,0,2026-08-09 07:34:22.679822,880.46,15,True,True,0
TXN103924,7,2026-08-09 07:46:23.175612,1390.9,201,True,True,0
TXN101410,0,2026-08-09 07:50:47.706185,1479.7,690,True,True,0
TXN102817,10,2026-08-09 08:08:04.580058,504.81,207,True,True,0
TXN102113,10,2026-08-09 08:22:25.564538,241.87,736,False,True,0
TXN101754,7,2026-08-09 08:34:30.880007,1533.74,439,True,True,0
TXN100754,6,2026-08-09 09:01:26.820283,1554.27,501,True,True,0
TXN100060,11,2026-08-09 09:02:26.372949,782.97,46,True,True,0
TXN101798,5,2026-08-09 09:12:10.138592,2303.27,310,True,True,0
TXN101535,0,2026-08-09 09:15:44.684614,1769.31,447,True,True,0
TXN101776,3,2026-08-09 09:32:07.768721,1525.15,485,False,True,0
TXN103236,4,2026-08-09 09:41:35.982555,549.11,47,True,True,0
TXN100171,1,2026-08-09 09:54:55.410956,311.67,131,True,True,0
TXN103010,4,2026-08-09 09:59:04.014163,839.32,21,True,True,0
TXN100513,9,2026-08-09 10:18:39.526086,638.34,670,True,True,0
TXN101595,1,2026-08-09 10:32:43.048345,320.2,243,True,True,0
TXN100193,4,2026-08-09 10:35:10.867617,1415.67,36,True,True,0
TXN100118,2,2026-08-09 10:45:40.107936,744.49,431,True,True,0
TXN104064,9,2026-08-09 10:49:13.042790,305.0,447,True,True,0
TXN100195,1,2026-08-09 11:02:16.391442,96.82,639,True,True,0
TXN102934,9,2026-08-09 11:05:34.278654,216.88,216,True,True,0
TXN102330,0,2026-08-09 11:06:30.807209,1235.67,205,True,True,0
TXN103086,2,2026-08-09 11:13:22.849401,1178.76,385,True,True,0
TXN101325,2,2026-08-09 11:44:46.886967,718.41,452,True,True,0
TXN100159,9,2026-08-09 11:53:33.950858,195.56,153,True,True,0
TXN100027,9,2026-08-09 11:59:19.820661,362.0,67,True,True,0
TXN100164,5,2026-08-09 11:59:22.730804,1163.7,21,False,True,0
TXN100461,1,2026-08-09 13:06:56.165321,306.89,439,True,True,0
TXN102700,10,2026-08-09 13:16:55.092957,830.76,199,True,True,0
TXN102939,2,2026-08-09 13:27:55.510717,1381.9,669,True,True,0
TXN102103,1,2026-08-09 13:34:41.844251,303.22,781,True,True,0
TXN103997,10,2026-08-09 14:07:25.047086,747.0,151,True,True,0
TXN100765,9,2026-08-09 14:19:17.200030,214.46,691,True,True,0
TXN102309,6,2026-08-09 14:19:42.366012,1579.72,713,True,True,0
TXN101848,6,2026-08-09 14:33:26.338563,526.87,627,True,True,0
TXN102489,4,2026-08-09 15:04:21.844381,2005.37,588,True,True,0
TXN103592,11,2026-08-09 15:10:58.050583,602.07,314,True,True,0
TXN102274,2,2026-08-09 15:33:29.871187,1084.58,673,True,False,0
TXN100064,4,2026-08-09 15:41:27.834016,1404.3,224,True,True,0
TXN100675,8,2026-08-09 15:45:13.365916,316.27,462,True,True,0
TXN101301,4,2026-08-09 15:48:01.104896,835.53,678,True,True,0
TXN100669,1,2026-08-09 15:49:44.247308,313.78,496,True,True,0
TXN100037,9,2026-08-09 15:59:21.992671,237.18,751,False,True,0
TXN102702,2,2026-08-09 16:00:55.740791,2087.59,205,True,True,0
TXN104152,10,2026-08-09 16:19:05.286429,496.47,511,False,True,0
TXN101715,10,2026-08-09 16:29:24.888251,833.71,779,False,True,0
TXN101250,2,2026-08-09 16:36:50.096132,1892.14,361,True,True,0
TXN101428,3,2026-08-09 16:40:16.463375,1798.2,542,True,True,0
TXN100406,5,2026-08-09 16:41:41.963248,815.75,455,True,False,0
TXN102182,7,2026-08-09 16:46:32.482758,2289.35,310,True,True,0
TXN101113,3,2026-08-09 16:54:00.204006,2180.63,127,True,True,0
TXN102210,8,2026-08-09 16:58:41.289866,399.27,551,True,True,0
TXN100915,5,2026-08-09 17:02:17.305916,968.6,642,True,False,0
TXN103103,5,2026-08-09 17:10:06.123215,1683.92,454,True,True,0
TXN100123,5,2026-08-09 17:24:02.165109,2768.83,371,True,True,0
TXN100104,9,2026-08-09 17:30:43.215819,249.04,42,True,True,0
TXN102234,7,2026-08-09 17:58:22.231068,1622.17,291,True,True,0
TXN102052,4,2026-08-09 17:59:24.927547,1339.96,792,True,True,0
TXN102560,6,2026-08-09 18:00:15.110343,1238.24,16,True,True,0
TXN101373,5,2026-08-09 18:12:06.372778,878.9,201,True,True,0
TXN100176,8,2026-08-09 18:12:15.376931,323.79,53,True,True,0
TXN101716,7,2026-08-09 18:14:59.055969,705.85,544,True,True,0
TXN100636,2,2026-08-09 18:16:25.842646,704.77,747,True,True,0
TXN101337,3,2026-08-09 18:45:25.116192,1115.76,728,True,True,0
TXN103244,8,2026-08-09 18:48:37.541794,692.02,523,True,True,0
TXN101871,2,2026-08-09 18:56:21.209029,2238.93,653,True,True,0
TXN100678,6,2026-08-09 19:14:26.794673,419.47,643,True,True,0
TXN101415,9,2026-08-09 19:29:20.151359,264.08,720,True,True,0
TXN102336,5,2026-08-09 19:57:30.444645,802.66,93,True,True,0
TXN100556,8,2026-08-09 20:15:32.339108,344.31,240,True,True,0
TXN104023,3,2026-08-09 20:17:52.159218,3943.53,693,True,True,0
TXN102660,5,2026-08-09 20:22:09.905142,1781.94,444,True,True,0
TXN102620,10,2026-08-09 20:43:44.247127,484.86,360,True,True,0
TXN102048,9,2026-08-09 21:27:26.082038,445.53,436,True,True,0
TXN100492,9,2026-08-09 21:43:32.798699,515.69,403,False,True,0
TXN103277,2,2026-08-09 21:44:47.415867,1305.72,482,True,True,0
TXN103752,11,2026-08-09 21:59:05.931310,621.41,181,True,True,0
TXN101522,2,2026-08-09 22:09:50.523699,1360.34,451,True,True,0
TXN101419,5,2026-08-09 22:17:53.254579,1568.52,532,True,True,0
TXN103564,9,2026-08-09 22:19:04.791834,884.3,323,True,True,0
TXN101714,7,2026-08-09 22:28:09.034282,694.18,129,True,True,0
TXN103595,3,2026-08-09 22:40:12.712369,1926.1,672,True,True,0
TXN103554,4,2026-08-09 23:02:14.898092,1042.53,357,True,True,0
TXN101576,6,2026-08-09 23:07:07.551781,2343.88,214,True,True,0
TXN100932,3,2026-08-09 23:19:48.616956,5111.9,511,True,True,0
TXN103983,8,2026-08-09 23:22:51.491092,733.91,544,True,True,0
TXN100902,2,2026-08-09 23:26:26.792382,874.0,84,True,True,0
TXN100792,8,2026-08-09 23:47:03.920771,516.03,741,True,True,0
TXN102609,9,2026-08-09 23:59:26.769448,388.95,63,True,True,0
TXN100025,7,2026-08-10 00:27:53.922654,1964.84,680,True,True,0
TXN100996,6,2026-08-10 00:32:49.829914,1126.41,325,True,True,0
TXN100325,2,2026-08-10 00:34:29.183830,461.03,412,True,True,0
TXN101421,11,2026-08-10 00:41:44.141150,1025.52,156,True,True,0
TXN100661,8,2026-08-10 00:50:37.440450,308.18,394,True,True,0
TXN102375,11,2026-08-10 00:53:33.536278,839.72,279,True,True,0
TXN103841,5,2026-08-10 00:57:36.533549,1040.05,690,True,True,0
TXN103679,8,2026-08-10 00:58:41.373053,628.56,421,False,True,0
TXN100698,0,2026-08-10 01:14:08.338497,1700.68,372,True,True,0
